,0,0,0,24,13,0,0,2,3,2,0,9,0,31,5,2,7,0,0,0,57,27,18,15,6,117,93,87,88,34,113,3,3,1,2,0,1,1,22,14,12,7,1,0,14,19,14,22,102,30,10,1,2,1,0,1,10,13,11,14,12,0,17,10,18,18,19,20,17,15,28,17,9,6,1,2,7,13,10,13,25,14,7,2,0,0,0,0,2,1,6,4,9,9,12,5,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,4,7,9,1,0,0,0,0,1,31,0,34,0,13,0,0,1,2,31,24,28,48,44,120,52,51,17,37,287,28,2,0,0,0,1,1,16,13,5,5,0,14,45,26,14,19,160,77,16,3,0,0,1,2,5,5,6,5,0,7,3,7,7,9,10,10,8,10,9,9,3,2,3,11,39,42,14,11,42,27,2,0,0,0,0,0,0,4,1,5,5,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,1,3,38,13,0,1,0,0,1,5,34,0,57,1,0,0,0,1,3,24,6,6,10,11,14,21,7,8,58,592,35,0,0,0,0,1,2,9,2,1,1,7,21,16,4,9,15,113,27,2,0,0,0,1,2,4,3,2,0,3,1,2,3,1,1,1,1,3,1,5,2,0,1,5,18,26,18,8,10,43,9,1,0,0,0,0,0,4,2,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,1,0,14,13,55,14,0,0,0,2,0,57,0,41,0,0,0,0,0,1,31,12,1,0,0,0,1,6,1,60,299,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,105,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,1,0,2,1,3,10,36,71,7,0,0,7,13,1,41,0,3,0,0,3,2,1,1,10,8,12,11,12,0,3,1,4,41,476,3,0,0,2,2,1,1,3,0,3,11,1,0,3,4,6,42,155,1,0,0,1,3,2,3,3,0,3,2,3,3,3,3,3,1,2,2,0,1,2,1,1,11,10,0,3,2,3,14,18,0,0,0,1,1,1,0,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,13,0,1,0,0,1,1,6,32,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,285,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,4,0,30,1,0,1,0,0,1,0,145,0,1,0,0,0,1,0,0,6,0,0,0,1,1,0,0,2,7,0,1,0,0,0,1,0,311,10,1,0,0,0,0,0,0,1,12,0,4,0,0,0,0,0,165,17,3,2,2,2,0,2,7,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,10,5,0,0,0,0,0,0,14,57,2,1,0,3,1,0,6,0,15,4,2,2,29,21,13,16,4,16,0,2,1,3,0,0,2,275,52,9,3,0,0,0,1,3,1,53,3,8,1,0,0,0,4,130,67,62,66,63,1,48,124,53,44,50,48,47,34,103,30,3,4,0,0,0,0,2,1,15,1,27,4,0,0,0,0,3,0,33,3,33,18,21,8,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,6,3,0,0,0,0,0,0,0,27,31,3,0,2,0,0,0,15,0,67,32,31,48,27,11,14,5,9,20,1,0,3,0,0,1,14,110,87,31,10,0,1,8,6,5,4,49,10,2,3,1,0,1,8,57,54,55,63,4,67,32,76,86,81,80,88,90,83,96,54,25,4,2,1,2,8,4,2,11,6,4,0,0,0,0,2,2,32,5,47,27,36,13,14,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,2,6,1,1,1,0,0,0,0,18,24,24,1,1,0,0,0,4,67,0,118,67,87,68,37,32,12,10,16,17,0,3,0,0,1,4,24,139,71,35,5,29,20,12,6,3,15,46,0,3,0,0,1,4,18,24,18,19,0,20,5,20,20,19,22,19,22,25,19,94,47,7,5,3,10,19,3,3,2,10,4,0,0,0,0,1,1,12,5,19,11,15,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,1,2,0,1,0,0,0,0,0,15,28,6,31,1,0,0,0,2,32,118,0,136,73,89,44,36,7,13,18,2,16,1,0,1,0,3,11,36,79,45,2,12,21,9,5,4,18,11,0,1,0,0,0,1,7,10,6,7,0,8,2,10,8,10,8,9,10,12,9,29,59,16,3,1,8,8,3,0,4,4,4,0,0,0,0,0,1,6,5,11,7,13,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,1,4,0,2,0,1,0,0,1,6,48,6,12,10,0,0,1,2,31,67,136,0,106,150,75,54,43,8,33,5,9,10,0,0,1,2,13,19,33,45,3,31,57,31,9,2,31,10,1,1,0,0,1,1,6,7,7,7,0,8,3,10,7,11,11,10,10,15,11,12,23,24,9,21,16,23,14,0,2,2,3,0,0,0,0,0,1,4,3,8,7,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,12,8,1,2,0,0,0,0,4,117,44,10,1,8,3,0,1,29,48,87,73,106,0,284,206,159,87,127,17,11,1,1,0,1,3,8,26,30,36,18,4,68,55,43,22,87,15,14,1,3,0,0,3,6,12,13,15,16,1,21,8,23,21,24,27,25,22,26,26,28,20,7,14,32,32,37,18,21,4,9,2,0,0,0,0,2,0,3,1,13,5,7,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,6,7,3,1,0,0,0,0,3,93,120,11,0,12,0,0,0,21,27,68,89,150,284,0,355,266,107,84,70,2,0,1,0,1,0,3,16,10,11,24,4,102,104,57,14,36,30,4,1,0,0,0,0,3,7,9,8,9,0,9,4,7,5,9,6,7,5,11,8,8,10,10,6,45,50,58,20,8,6,5,4,0,0,0,0,0,0,1,2,4,4,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,6,11,11,0,0,1,0,0,1,87,52,14,0,11,0,0,0,13,11,37,44,75,206,355,0,457,111,120,19,8,1,0,0,1,0,4,8,6,4,17,3,124,162,89,14,34,14,3,1,0,0,0,0,2,2,4,4,2,0,4,2,3,2,4,2,3,2,4,2,2,3,5,4,44,88,78,27,9,1,4,3,0,0,0,0,0,0,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,11,5,3,0,0,0,0,0,3,88,51,21,0,12,0,0,2,16,14,32,36,54,159,266,457,0,194,112,27,15,1,3,0,1,1,7,11,11,8,14,3,91,151,219,23,30,14,8,3,2,0,0,2,4,7,11,10,5,0,10,4,4,5,6,3,3,4,8,4,4,5,5,4,36,76,159,57,11,1,4,3,1,0,0,0,0,0,0,2,4,4,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,4,0,12,5,1,0,1,0,0,0,7,34,17,7,1,0,0,0,7,4,5,12,7,43,87,107,111,194,0,67,8,7,1,0,0,0,9,1,5,4,3,3,1,31,68,118,132,25,8,2,0,1,0,0,3,2,2,4,3,2,0,3,2,2,2,2,2,2,2,2,2,1,2,0,0,15,26,53,124,15,7,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,7,19,1,1,7,2,0,0,4,113,37,8,6,3,0,0,0,16,9,10,13,8,127,84,120,112,67,0,17,9,6,3,0,1,1,6,8,4,2,2,0,9,21,22,22,112,22,19,5,5,1,0,1,3,4,6,6,6,0,13,4,9,8,10,7,7,7,10,4,0,3,2,0,5,16,15,12,40,16,4,2,1,0,0,0,0,0,2,3,4,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,3,6,23,0,0,1,0,0,1,3,287,58,1,1,0,0,1,0,20,16,18,33,17,70,19,27,8,17,0,57,3,0,0,0,0,0,10,7,3,5,0,4,27,26,10,10,160,78,15,1,1,0,0,3,6,4,5,5,0,4,2,6,4,5,5,6,4,4,4,4,1,1,0,3,20,28,18,13,44,30,4,0,0,0,0,0,0,2,0,2,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,2,16,9,2,2,0,0,1,3,28,592,60,4,0,0,0,2,1,17,2,5,11,2,8,15,7,9,57,0,46,3,0,0,0,2,2,5,2,2,0,7,21,25,5,7,27,168,40,3,0,0,0,2,3,3,3,4,0,3,2,3,2,2,2,2,1,2,2,3,2,0,2,4,17,25,22,5,13,50,16,0,0,0,0,1,0,2,1,4,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,1,0,0,0,7,7,54,16,1,0,0,1,2,35,299,41,0,0,0,1,0,0,16,9,1,0,1,1,1,6,3,46,0,38,0,0,0,1,1,0,0,0,0,0,2,1,0,2,4,17,193,38,0,0,0,1,1,1,1,1,0,1,1,2,1,2,1,1,1,1,1,0,0,0,0,0,2,2,3,2,1,5,77,8,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,1,0,2,0,1,8,29,47,1,0,0,2,0,0,32,476,2,0,0,3,3,3,1,10,1,1,0,3,0,3,0,3,38,0,3,0,0,3,3,4,2,2,0,0,0,2,0,1,0,6,40,227,3,0,0,1,4,2,3,3,0,4,2,4,4,4,3,3,3,2,2,0,2,1,2,1,1,5,0,2,1,4,14,17,0,0,0,0,1,2,0,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,8,0,1,0,1,1,2,3,21,0,1,0,0,0,0,3,285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,3,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,4,0,20,1,0,0,0,0,1,0,59,1,1,0,0,0,1,0,311,2,1,1,0,1,3,0,0,1,9,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,8,1,1,0,0,0,0,0,309,5,1,0,1,1,0,2,3,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,4,3,0,0,0,0,0,0,9,22,1,1,0,2,0,0,10,275,14,4,3,2,8,3,4,7,1,6,0,2,1,3,0,0,4,0,37,9,3,1,0,1,2,2,1,18,3,7,1,1,0,0,6,286,70,52,52,53,1,51,143,45,38,35,31,33,27,66,19,1,5,1,0,0,0,1,1,8,3,48,2,0,0,0,0,3,0,28,4,27,16,18,10,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,7,3,2,0,0,1,0,0,4,14,16,2,0,2,1,0,1,52,110,24,11,13,26,16,8,11,5,8,10,2,1,3,1,0,1,37,0,50,9,10,0,1,10,6,7,6,33,9,3,5,2,0,1,23,172,161,170,204,5,218,106,264,263,272,275,274,208,191,192,26,9,2,1,1,2,8,5,7,13,9,18,0,0,0,0,2,1,72,3,77,43,59,20,16,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,6,7,3,0,0,2,0,0,0,12,13,9,0,1,0,0,0,9,87,139,36,19,30,10,6,11,4,4,7,5,0,4,0,0,0,9,50,0,56,16,0,8,4,8,4,2,9,35,3,5,0,0,0,9,29,45,37,35,0,34,13,37,52,38,43,42,45,37,42,215,47,5,5,1,7,16,1,2,2,12,2,1,0,0,0,1,1,42,8,67,25,33,12,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,1,1,0,1,0,0,0,0,0,7,5,2,0,1,0,0,0,3,31,71,79,33,36,11,4,8,3,2,3,2,0,2,1,0,0,3,9,56,0,36,0,14,3,4,3,1,3,6,16,2,0,0,0,2,9,13,7,9,0,7,3,10,9,11,9,11,10,9,9,55,196,17,10,5,4,9,3,0,2,3,1,0,0,0,0,0,1,10,4,16,10,13,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,1,1,0,0,0,0,0,1,5,1,0,3,0,0,0,0,10,35,45,45,18,24,17,14,3,2,5,2,0,2,0,0,0,1,10,16,36,0,3,16,14,4,3,0,7,15,2,5,0,0,0,0,5,8,5,4,0,4,1,5,6,5,5,5,5,4,5,12,19,117,18,4,8,6,2,0,2,3,5,0,0,0,0,0,0,4,2,13,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,3,4,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,1,0,2,0,1,0,0,1,14,14,7,0,3,0,0,0,0,1,29,12,31,68,102,124,91,31,9,4,7,0,0,0,0,0,1,1,8,14,16,6,0,126,53,11,6,5,23,11,3,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,7,7,4,17,101,89,58,14,2,2,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,1,1,1,1,0,1,0,0,0,19,45,21,0,11,0,0,0,1,8,20,21,57,55,104,162,151,68,21,27,21,2,0,0,0,0,2,10,4,3,14,3,126,0,153,26,11,27,18,11,4,0,0,0,2,4,3,5,4,1,5,3,5,2,4,3,3,3,5,3,3,2,1,5,50,174,152,44,11,19,14,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,7,2,0,0,1,1,0,0,1,14,26,16,0,1,1,0,1,3,6,12,9,31,43,57,89,219,118,22,26,25,1,2,1,1,1,2,6,8,4,4,3,53,153,0,45,9,26,29,3,5,0,0,0,1,6,7,10,3,1,6,3,1,2,5,2,1,3,3,2,2,2,3,4,27,65,223,95,10,24,21,1,1,0,0,0,0,0,1,1,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,4,0,10,2,0,9,1,0,0,0,29,22,14,4,1,0,0,0,12,1,5,6,5,9,22,14,14,23,132,22,10,5,0,0,1,0,8,1,7,4,3,3,0,11,26,45,0,30,14,3,0,1,0,0,6,3,5,5,4,4,1,5,2,7,5,5,5,5,4,3,5,1,3,2,0,8,12,21,107,20,15,5,3,0,0,0,0,0,0,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,5,7,4,0,0,0,0,0,4,102,19,9,0,3,0,0,0,53,4,3,4,2,87,36,34,30,25,112,10,7,2,1,0,0,1,18,6,2,1,0,0,6,11,9,30,0,27,12,1,3,1,0,3,10,4,6,7,6,0,8,8,7,7,7,6,6,6,13,5,1,1,0,0,2,7,4,21,84,6,24,5,0,0,0,0,3,0,2,2,5,4,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,1,3,5,0,0,0,0,0,3,30,160,15,2,4,0,0,4,3,49,15,18,31,15,30,14,14,8,22,160,27,4,0,0,0,1,3,33,9,3,7,0,5,27,26,14,27,0,118,13,4,1,0,2,2,12,12,12,13,1,13,12,17,14,19,21,25,21,28,27,2,2,1,0,1,17,26,10,17,120,70,7,0,0,0,0,0,0,9,1,8,8,10,6,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,1,4,1,4,2,0,0,0,1,10,77,113,9,6,0,0,0,8,10,46,11,10,14,4,3,8,2,19,78,168,17,6,0,0,0,7,9,35,6,15,2,23,18,29,3,12,118,0,60,15,0,0,0,6,9,13,11,7,0,10,7,8,10,6,7,7,8,13,6,15,5,4,7,6,25,43,7,9,49,160,22,3,0,0,0,1,0,10,4,17,8,8,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,1,0,0,0,1,9,46,14,1,0,0,1,16,27,105,42,1,0,0,1,2,0,0,1,1,1,1,3,0,5,15,40,193,40,1,0,0,1,3,3,16,2,0,11,11,3,0,1,13,60,0,65,1,0,0,2,2,2,2,1,0,1,1,2,1,2,1,1,4,3,1,1,18,1,7,4,18,16,5,2,12,27,160,9,0,0,0,0,0,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,1,0,2,0,1,6,28,33,1,0,0,2,3,2,29,155,2,0,0,0,3,3,1,1,3,0,0,2,1,5,1,3,38,227,3,0,0,1,5,5,2,5,0,3,4,5,1,3,4,15,65,0,2,0,0,1,4,2,4,3,0,3,0,3,3,3,3,2,4,4,3,1,2,13,5,3,5,7,2,3,7,6,21,19,0,0,0,0,0,2,1,6,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,9,0,1,0,0,3,1,2,17,0,0,1,0,0,0,1,102,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,151,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,2,1,1,1,0,1,0,1,1,1,1,1,2,2,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,2,0,12,0,0,0,0,0,1,0,28,1,1,0,0,0,0,0,165,4,1,1,0,1,3,0,0,2,3,1,0,0,0,0,0,0,309,6,1,0,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,8,1,0,1,1,0,2,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,1,3,0,0,1,0,0,0,8,10,2,1,0,1,0,0,17,130,8,4,1,1,6,3,2,4,2,3,3,2,1,1,0,0,5,286,23,9,2,0,0,1,2,1,3,10,2,6,2,1,0,0,8,0,43,37,31,31,1,31,92,26,25,24,22,22,17,36,14,4,1,0,0,0,0,1,2,7,3,51,3,0,0,0,0,3,0,18,3,18,11,14,7,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,6,2,2,0,0,0,0,0,6,13,5,2,0,3,0,0,3,67,57,18,7,6,12,7,2,7,2,4,6,3,1,4,0,0,1,70,172,29,9,5,0,0,4,6,5,4,12,9,2,4,2,0,1,43,0,367,324,357,4,250,122,223,176,164,148,146,109,123,98,15,7,2,0,0,0,9,3,7,5,6,19,0,0,0,0,2,6,71,3,87,57,63,29,22,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,4,2,0,0,0,0,0,0,4,11,5,4,0,2,0,0,2,62,54,24,10,7,13,9,4,11,4,6,4,3,1,2,0,0,0,52,161,45,13,8,0,1,3,7,5,6,12,13,2,2,1,0,0,37,367,0,330,314,4,232,98,222,184,175,152,159,108,125,97,25,11,3,2,1,3,12,5,6,4,7,8,1,0,0,0,2,4,91,8,97,58,76,29,22,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
